LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.9852449,36.9881787,3050,PAUL SWEET RD,,,,,95065,,01ac9cbffd07c357
-121.9687133,36.9897775,100,RODEO GULCH RD,#152,,,,95073,,8417d8621775fa0b
-121.9773072,36.9669132,2435,FELT ST,#92,,,,95062,,37b9592d5e498c42
-121.9772952,36.9555983,0,,,,,,0,,6f5c692addada715
-121.9801984,36.95801,22620,CLIFF DR,,,,,95062,,bd5d3ff75d89c5eb
-121.9681923,36.9621574,690,37TH AVE,#C,,,,95062,,fca43e181e20f4c7
-121.9795193,36.9735353,2275,HARPER ST,,,,,95062,,8da57dc94fe54faa
-121.9687133,36.9897775,100,RODEO GULCH RD,#12,,,,95073,,2e12cd6ac6308e1d
-121.9668459,36.9809026,3780,GROSS RD,,,,,95062,,cf147e0ebaeeab11
-121.989116,36.9798759,2009,JOSE AVE,,,,,95062,,e2841127ceefede2
-121.9680984,36.965674,3715,TRANQUILITY CT,,,,,95062,,a47a80d92efa398b
-121.9866966,36.9717479,1223,BROMMER WAY,,,,,95062,,879eb6f23b157a54
-121.9727375,36.9797397,3205,CHURNSIDE LN,,,,,95062,,b411b2ae9be37e72
-121.9862483,36.9661377,768,HEATH COVE,,,,,95062,,0360183832161c38
-121.9789037,36.9909969,3151,THURBER LN,#9,,,,95065,,c32540dc38212648
-121.9839077,36.9806876,242,PINEWOOD ST,,,,,95062,,50a1bd70d7a1879d
-121.9835773,36.9683619,982,17TH AVE,,,,,95062,,34add15a365a45b5
-121.9776428,36.985628,2610,CHANTICLEER AVE,,,,,95065,,54d226909abd95c0
-121.9899573,37.0297778,3467,BRANCIFORTE DR,,,,,95065,,7bb191afca5f4905
-121.9787971,36.9611504,462,HAMPSTEAD WAY,,,,,95062,,5fe1877fb94fab01
-121.9667098,36.968306,3840,MELTON ST,,,,,95062,,319b0ff7b84f71dd
-122.0299926,36.9996591,680,GRAHAM HILL RD,,,,,95060,,5eae7c5d181f984d
-121.9897147,36.9762192,1440,JOSE AVE,#113,,,,95062,,51f00c74d2d8b73c
-121.9684653,36.9649662,925,38TH AVE,#40,,,,95062,,0ddce25602409f27
-121.9715576,36.9802888,3240,CHURNSIDE LN,,,,,95062,,45cb217b62782b8b
-121.9853106,36.9813266,0,,,,,,0,,9e03d9ba1271f33d
-122.0288473,37.0064775,0,,,,,,0,,ce8d473991e86e5f
-121.9779266,36.9650285,800,24TH AVE,#4,,,,95062,,58fb4a093a14c6a4
-121.990007,36.9793774,1751,GREY SEAL RD,,,,,95062,,3938b4f30397e325
-121.9783385,36.9662715,2427,FELT ST,,,,,95062,,4489e55e8d57cfbd
-121.9914215,36.9742615,884,EDDY LN,,,,,95062,,b545908a047149dc
-121.9909262,36.9649943,0,,,,,,0,,d7c57773b0ef18df
-121.9896322,36.9725776,1111,BROMMER ST,,,,,95062,,91715ce9c18cd99a
-121.9697744,36.9610115,601,36TH AVE,,,,,95062,,e17e790b04866ee4
-121.9774286,36.9791671,2031,ENCINA DR,#A,,,,95062,,f1149fbcb3b44260
-121.9687378,36.9686471,1255,38TH AVE,#30,,,,95062,,d42d7fd3afb9b4bc
-121.966418,36.9669412,1040,38TH AVE,#52,,,,95062,,b1752bc3d7510ba7
-121.9657388,36.9619225,3950,BRAMBLE LN,#F,,,,95062,,4ca54b799e3cb24e
-121.9688155,36.9707842,104,REY CT,,,,,95062,,9c991b04afb62254
-121.9716382,36.9903878,3218,STOCKBRIDGE LN,,,,,95065,,525002b778db29f7
-121.9728495,36.968499,3007,BUCKINGHAM LN,#27,,,,95062,,23e52e1f1cc4ea6c
-121.9767893,37.0000069,310,PESTANA AVE,,,,,95065,,11b54979abf0bd4f
-121.9755691,36.9623146,720,26TH AVE,#17,,,,95062,,f1e8ca0a27d06721
-121.9773072,36.9669132,2435,FELT ST,#28,,,,95062,,44ba07ed2d6e0041
-121.9710337,36.9668636,225,VANESSA LN,,,,,95062,,d4f5c204af365275
-121.9779266,36.9650285,800,24TH AVE,#9,,,,95062,,c1023c0b612fdedf
-121.9738181,36.9695752,1275,30TH AVE,,,,,95062,,a97f936268397b10
-121.9781973,36.999953,303,CABRILLO AVE,,,,,95065,,b295ff1e7ce6909c
-122.0451502,37.0111095,443,YORK AVE,,,,,95060,,baaeebd72af9a782
-121.9832423,36.9850459,1550,MANSFIELD ST,,,,,95062,,7834b0cf714616b5
-122.0296348,37.0099816,86,PASATIEMPO DR,,,,,95060,,5f05ca559321ac93
-121.9725942,36.9686763,3070,AMY ANNE PL,,,,,95062,,27b1564cc441aa41
-121.9652873,36.9652808,893,41ST AVE,,,,,95062,,b8a0f2de4a10ca44
-121.994583,36.9708956,800,BROMMER ST,#42,,,,95062,,411e2f7687d0e226
-121.9836993,36.970017,1775,KINSLEY ST,#3,,,,95062,,2e7b36b72c37d167
-121.9668766,36.9813409,3771,GROSS RD,,,,,95062,,aebc1c08e2074818
-122.038933,37.0022584,153,ST ALBAN ST,,,,,95060,,b1d16f75851cee2d
-121.9817866,36.9768219,1770,17TH AVE,#2,,,,95062,,5c6b9d77e623210e
-121.9745447,36.9874597,2500,SOQUEL DR,#J4,,,,95065,,5b97b11dd4d62983
-121.9717037,36.979133,3370,COFFEE LN,,,,,95062,,9de7708f35521c5f
-121.9745447,36.9874597,2500,SOQUEL DR,#F3,,,,95065,,e18be3de3915ab29
-121.997983,36.9660559,360,7TH AVE,,,,,95062,,e24d6731d1881aa5
-121.9854939,36.9730046,1525,DOUGMAR DR,,,,,95062,,09187cbf3c5143f0
-121.9748346,36.9591098,433,PALISADES AVE,,,,,95062,,95df937bd967de0c
-121.9893635,36.9725668,1231,EL DORADO AVE,,,,,95062,,cf42572f58466302
-121.9687133,36.9897775,100,RODEO GULCH RD,#200,,,,95073,,1d0f02d6fd8ff561
-121.9889408,36.9803855,2041,JOSE AVE,#A,,,,95062,,6e5fcbddf00e5a37
-121.9941476,36.9770292,626,CAMBRIA LN,,,,,95062,,7611a34702adacfa
-121.9813487,36.9691159,2110,KINSLEY ST,,,,,95062,,9f0925a44b76c5ae
-121.9696633,36.9654643,3550,MARILYN ST,,,,,95062,,82fdd7c6b193c2f2
-121.9921301,36.962588,320,14TH AVE,,,,,95062,,2a9f417f50c0cdf5
-121.9773072,36.9669132,2435,FELT ST,#55,,,,95062,,427f81f2e7ae3e0c
-122.0445811,37.0078525,257,KEYSTONE WAY,,,,,95060,,c3becf6e9189a9d0
-121.9616023,36.9873667,4300,SOQUEL DR,#200,,,,95073,,966d4cc325d8db2e
-121.9928736,36.9734536,1190,7TH AVE,#59,,,,95062,,3be9fad9c10cde99
-121.9864011,36.9800543,1201,WEBSTER ST,,,,,95062,,1192c368d77e2529
-121.9745474,36.9990032,4870,THURBER LN,,,,,95065,,6b469d93d3428801
-122.0283056,37.0070567,55,PASATIEMPO DR,,,,,95060,,a99757c348e2af55
-121.9729281,36.9576507,250,30TH AVE,,,,,95062,,469dc0d5937901ef
-121.9658516,36.9707056,3908,ALAMEDA AVE,,,,,95010,,24116eae3339d709
-121.9834418,36.9879117,1521,COMMERCIAL WAY,,,,,95065,,043163aace0126d8
-121.9959363,36.9653228,310,10TH AVE,,,,,95062,,e42cf89d92956c01
-121.9928736,36.9734536,1190,7TH AVE,#28,,,,95062,,0c8ec7b1b7c6bfdd
-122.0454462,37.0088933,269,KEYSTONE WAY,,,,,95060,,0b0bd92d17f10196
-121.9886431,36.9661822,1555,MERRILL ST,#74,,,,95062,,e6fda70a27779ccc
-121.981461,36.9598044,230,24TH AVE,,,,,95062,,18af23b6ac16022d
-121.9773072,36.9669132,2435,FELT ST,#94,,,,95062,,dbed3571f403b045
-121.9707508,36.959392,459,35TH AVE,,,,,95062,,e2fd2f891a6f65dd
-121.9993687,36.9670937,435,6TH AVE,,,,,95062,,3183d033b732be3d
-121.9837924,36.9824016,1465,RODRIGUEZ ST,,,,,95062,,06a89eadb1e2d9f1
-122.0091588,36.9993419,21,MILL RD,,,,,95060,,72f4f20ab768aff2
-121.9658413,36.9628917,3912,PORTOLA DR,#202,,,,95062,,b0d6148dbbd7cd95
-121.9886431,36.9661822,1555,MERRILL ST,#111A,,,,95062,,c2b69c7209310fe8
-121.988724,36.9653555,1552,MERRILL ST,#2,,,,95062,,511124e157c5d930
-121.9886431,36.9661822,1555,MERRILL ST,#106,,,,95062,,c77b1e1dad6b23d3
-121.9824646,36.9799335,1694,COZY CT,,,,,95062,,3f33338593955af4
-121.992055,36.964965,540,13TH AVE,#32,,,,95062,,cef23888b15c3ea4
-121.9760596,36.9819721,2627,MATTISON LN,#73,,,,95062,,37e26f122bf30b53
-122.0309087,37.0031577,3,BROOKTREE LN,,,,,95060,,386458e043885679
-121.9789733,36.9907584,3141,THURBER LN,#5,,,,95065,,12b5398012add237
-121.9793204,36.9862978,2685,CHANTICLEER AVE,,,,,95065,,fd8d044ece389f7c
-121.9849347,36.9852449,2990,SOQUEL AVE,,,,,95062,,df46970f75633108
-121.9849688,36.9884024,1505,SOQUEL DR,#12,,,,95065,,54e2a76261fa27db
-121.9767284,36.9719758,2544,HARPER ST,,,,,95062,,0dccc4f4fdddf9b0
-121.9913015,36.9763086,147,HARBOR OAKS CIR,,,,,95062,,e78b315c7edadafc
-121.9887347,36.9636567,1608,WREN PL,,,,,95062,,1baf5ca4d7e87241
-121.9859973,36.9751534,1540,LEILA CT,,,,,95062,,f9fd436a9d70cdfe
-122.0374947,37.0135397,665,HENRY COWELL DR,,,,,95060,,41f778ad2b28e162
-121.9677091,36.9731975,1655,38TH AVE,,,,,95010,,06b1de476ab8bbeb
-121.9809417,36.9633657,2333,PORTOLA DR,#52,,,,95062,,9d507803001c905a
-122.0451696,37.0101297,346,ROYAL ARCH RD,,,,,95060,,914c88f144bffa66
-121.9804229,36.9876016,1730,COMMERCIAL WAY,#10,,,,95065,,52cbd7580c7b176c
-121.9903789,36.9788606,1730,GREY SEAL RD,,,,,95062,,0872ea3cb24326d2
-121.984463,36.9765269,1515,CAPITOLA RD,#M,,,,95062,,7f94e1f3c58e712d
-121.9722273,36.9616427,740,30TH AVE,#92,,,,95062,,36259c40a45582ed
-121.9817866,36.9768219,1770,17TH AVE,#4,,,,95062,,53d623ab0fe10687
-122.0235823,36.9991828,4,PASATIEMPO DR,,,,,95060,,48e1b9a9adceb8d4
-121.9803169,36.9915357,1698,PATTERSON LN,,,,,95065,,67dda613ffd60d45
-121.9883376,36.9630323,21665,CLIFF DR,#3,,,,95062,,6855c6dcbd92d9c6
-121.9705332,36.9726003,0,,,,,,0,,e2e6528e3db74c91
-121.9876956,36.96372,555,17TH AVE,,,,,95062,,f21ca0000bed892b
-121.9731687,36.9747205,0,,,,,,0,,a80b575eed23243b
-121.9781181,36.9794451,2013,HALTERMAN AVE,,,,,95062,,0ece804c34c4def9
-121.9880441,36.9737718,1436,AVILA AVE,,,,,95062,,1678a89b896119c1
-121.9769058,36.9893225,3061,PRATHER LN,,,,,95065,,d9971582bdbc0228
-121.960925,36.9797855,4425,CLARES ST,#81,,,,95010,,14a9a10f52fc74c5
-122.0325714,37.0039843,790,GRAHAM HILL RD,,,,,95060,,2ffbe7d3b75f365a
-121.9683475,36.9582097,0,,,,,,0,,ce6813aead0788ed
-122.0216527,36.993814,49,CIRCLE DR,,,,,95060,,e11a266dbbc97be4
-121.9917351,36.961002,201,BLACK POINT LN,,,,,95062,,6929e575d4ad282c
-121.9799923,36.9648548,675,24TH AVE,,,,,95062,,a35fc115c40d65df
-121.9642961,36.977852,1980,41ST AVE,,,,,95010,,a5b0d2b2d779342e
-121.9928736,36.9734536,1190,7TH AVE,#5,,,,95062,,1ef4afa9018c89b2
-121.9686628,36.9719749,1482,BULB AVE,,,,,95062,,6c458dbc5e7e1e54
-121.9836993,36.970017,1775,KINSLEY ST,#1,,,,95062,,6f14bc443b492025
-121.9745622,36.9638633,2635,PORTOLA DR,#9,,,,95062,,9bfea422da348f93
-121.9724201,36.9627217,3300,PORTOLA DR,#39,,,,95062,,ca41bc00049b1c88
-121.9782604,36.9698717,2370,BROMMER ST,,,,,95062,,39879de6f13c7b08
-121.9835355,36.9920502,3400,PAUL SWEET RD,,,,,95065,,75fd47f5f3dcb72b
-121.968884,36.9722329,1520,BULB AVE,,,,,95062,,ae517b895c7ba182
-121.9695985,36.9666302,3551,ROLAND DR,,,,,95062,,dd5bdd1a7f9a6847
-121.976273,36.9719048,2555,HARPER ST,,,,,95062,,02ffb7d77ae8bd63
-121.9700232,36.9650909,926,35TH AVE,,,,,95062,,4ba483c0b66272e4
-121.9724933,36.9743354,3045,CAPITOLA RD,#47,,,,95010,,7ce1d2c1a4a5fb37
-121.9736413,36.9626075,0,,,,,,0,,3fc859073db434e1
-121.9678735,36.9642181,825,38TH AVE,#4,,,,95062,,12bf4f56ea2382a3
-121.9998909,36.9682877,530,ALTA LOMA LN,,,,,95062,,581595ab16499713
-122.0327612,37.0119326,0,,,,,,0,,926aa7455c8d8acb
-121.9784167,36.9573834,22769,CLIFF DR,,,,,95062,,619f6549867275e4
-122.0288723,36.9983703,624,GRAHAM HILL RD,,,,,95060,,cc5374de537c6740
-121.9616023,36.9873667,4300,SOQUEL DR,#207,,,,95073,,b392f10bbc6537e0
-121.9651467,36.96271,745,41ST AVE,,,,,95062,,7b412f6dfb7230ea
-121.9707729,36.9765048,1916,LOTMAN DR,,,,,95062,,790252ac2f61b9d9
-122.026384,37.0111001,20,KITE HILL RD,,,,,95060,,016a29755f2272a7
-121.9745447,36.9874597,2500,SOQUEL DR,#I13,,,,95065,,1002deef67f80161
-121.9796652,36.9774212,2233,THOMAS AVE,,,,,95062,,e403ff9de0f61d8a
-121.9741958,36.9560156,22935,CLIFF DR,,,,,95062,,0f8f2628933e5714
-121.9847021,36.9641773,1941,ALICE ST,,,,,95062,,4eff2d1c69e58092
-121.972592,36.9799233,3213,CHURNSIDE LN,,,,,95062,,109a5526bab0f097
-122.0266802,37.0108128,10,KITE HILL RD,,,,,95060,,f0aab3f28feafff8
-121.9806492,36.9584485,22602,CLIFF DR,,,,,95062,,76d25eb53127e82c
-121.9669912,36.9611556,3815,FLORAL CT,,,,,95062,,e64d6897a7a95631
-121.9686715,36.9674167,1099,38TH AVE,#9,,,,95062,,b3879c4935ee8d06
-121.9687133,36.9897775,100,RODEO GULCH RD,#25,,,,95073,,afd0e7d28bf29753
-121.9708345,36.9812778,3365,GROSS RD,,,,,95062,,d5062816842b8b73
-121.96878,36.9794969,3532,DEANES LN,,,,,95010,,9f6b42b0c0af42e3
-121.9897147,36.9762192,1420,JOSE AVE,#103,,,,95062,,76fd6f9d95372234
-121.9715174,36.9779181,1985,LOTMAN DR,,,,,95062,,929ec0684bb9462b
-121.9746351,37.0049814,107,WAUGH AVE,,,,,95065,,2687a47269df44e4
-121.9756464,36.9795566,2090,MACIEL AVE,,,,,95062,,e71d265f431f7597
-121.9745447,36.9874597,2500,SOQUEL DR,#H2,,,,95065,,c9ad2a5b9847e8a5
-122.0009344,36.9671083,424,LAKE AVE,,,,,95062,,e3bfc4e7a59627a5
-121.9693858,36.9584531,360,36TH AVE,#C,,,,95062,,44fd0fd4eec79aa3
-121.969663,36.983849,2541,RODEO GULCH RD,#1,,,,95073,,d81cf7446d33a290
-122.02889,36.9929567,1994,OCEAN ST,,,,,95060,,924cb3803b6df86d
-121.99889,36.9678511,601,EATON ST,,,,,95062,,2e08f85b66f49a3d
-121.9931899,36.9637937,415,13TH AVE,,,,,95062,,0c1c3121a04a4e92
-122.04207,37.0092628,601,KEYSTONE WAY,,,,,95060,,4c06a7573ad4fc58
-121.973448,36.9593775,521,30TH AVE,,,,,95062,,f8b45aa45cbe2b56
-121.9684653,36.9649662,925,38TH AVE,#36,,,,95062,,9cfdea1e558af962
-121.9773337,36.9911381,2043,BOBWHITE LN,,,,,95065,,e7b97394e25ff23f
-121.9866557,36.9851998,2880,SOQUEL AVE,#3,,,,95062,,7978f83eb4045b83
-121.966836,36.9603613,3833,MOANA WAY,#B,,,,95062,,c078f888b3a8abe8
-121.9857172,36.9617886,232,20TH AVE,,,,,95062,,2a94788b3302f4b4
-122.0309833,37.011075,106,PASATIEMPO DR,,,,,95060,,6106bfd7182f886b
-121.9811956,36.990401,1665,DOMINICAN WAY,#124,,,,95065,,430f833216b520d8
-121.9928328,36.9770531,1440,7TH AVE,,,,,95062,,588fcb1f05651f7e
-121.9996678,37.0076724,1611,BRANCIFORTE DR,#9,,,,95065,,4bdd902949a84572
-122.0220095,37.010742,111,BEULAH CT,,,,,95060,,5b67dff643e0e150
-121.98338,36.9778381,1824,16TH AVE,,,,,95062,,93312e3390a699e1
-121.9729002,36.9866292,112,ORION ST,,,,,95065,,74128283eeeb6692
-121.9830055,36.9693827,1910,KINSLEY ST,,,,,95062,,3b9a7c2e8b8c9989
-122.1451783,36.9824026,5403,COAST RD,,,,,95060,,a96aaf49bad64387
-121.9757041,36.9766593,2565,VALERIE CT,,,,,95062,,55b79a8b0576e116
-121.994583,36.9708956,800,BROMMER ST,#71,,,,95062,,b578f728a3d67520
-121.9631255,36.9778792,0,,,,,,0,,ca7ff8832a43475a
-121.9789163,36.9706894,2355,BROMMER ST,#51,,,,95062,,60de635e5c267003
-121.9935039,36.9633032,335,13TH AVE,,,,,95062,,4d14d37a2c43004d
-122.0321614,36.9979746,2144,OCEAN ST,,,,,95060,,645195661cb92846
-121.960925,36.9797855,4425,CLARES ST,#11,,,,95010,,f67f123ccba4bd1b
-121.9745447,36.9874597,2500,SOQUEL DR,#A13,,,,95065,,e426d6480cebc2fe
-121.9724854,36.9909971,2608,WARWICK LN,,,,,95065,,c34f7a1b77af13e1
-121.9877556,36.9649819,1630,MERRILL ST,#407,,,,95062,,317c0eb875a983f5
-121.9694134,36.9699336,1335,BULB AVE,,,,,95062,,fa7eae133ae5ec7b
-121.9887904,36.9760592,1160,FREYA PL,,,,,95062,,57593a35c87243e1
-121.9693838,36.9786138,3555,CLARES ST,#U,,,,95010,,2891f87f81795516
-121.9717806,36.9665916,3305,ROLAND DR,,,,,95062,,1299aff1c13a02ac
-121.9801917,36.9701912,2240,BROMMER ST,,,,,95062,,41a49aa86549b2a4
-122.0461635,37.0108711,457,YORK AVE,,,,,95060,,ddc9793c68a7c526
-121.9687378,36.9686471,1255,38TH AVE,#60,,,,95062,,5d10bc44d8690191
-121.9988156,36.9642225,625,BONNIE ST,,,,,95062,,003832cad75e2c60
-122.0327179,36.9965942,2123,OCEAN ST,#A,,,,95060,,1d1433b06c87fa1d
-121.9789328,36.962166,485,HAMPSTEAD WAY,,,,,95062,,fcab26560786e0f1
-121.9726701,36.9904548,2601,HOWE ST,,,,,95065,,4cbe3159285e575b
-121.9687133,36.9897775,100,RODEO GULCH RD,#135,,,,95073,,4da7bbfe1b8623a3
-121.9794016,36.9829502,2269,CHANTICLEER AVE,,,,,95062,,e1fe972dadb4b42d
-121.9783342,36.982005,2220,CHANTICLEER AVE,#3,,,,95062,,dd22a8597db9a5c8
-121.9886431,36.9661822,1555,MERRILL ST,#137,,,,95062,,7cafcc995eff7f4f
-121.967234,36.9687207,3807,MELTON ST,,,,,95062,,802fb3d08354ff22
-121.9886431,36.9661822,1555,MERRILL ST,#44,,,,95062,,f524537d415e841b
-121.9928736,36.9734536,1190,7TH AVE,#83,,,,95062,,e3d5eb6e4224efbd
-121.9740439,37.001428,149,KENNY AVE,,,,,95065,,5f2234580ef9d140
-121.992055,36.964965,540,13TH AVE,#4,,,,95062,,1ebded8da05585f3
-121.9833999,36.9828637,2294,PAUL MINNIE CT,,,,,95062,,a8931e7fb7e6ecc8
-121.9910191,36.9666753,755,14TH AVE,#415,,,,95062,,98a2f36ee1226a25
-121.9758588,36.999735,306,CHIRCO AVE,,,,,95065,,3c51d725935678cf
-121.9813332,36.9667253,0,,,,,,0,,222731dcd07f3a7d
-121.9715528,36.958999,425,34TH AVE,,,,,95062,,9d451eb58566a289
-121.9773072,36.9669132,2435,FELT ST,#4,,,,95062,,954065489cab8b2a
-121.9830348,36.9673367,906,ALOHA LN,,,,,95062,,5816904572ead0bc
-121.9968653,36.9610447,0,TWIN LAKES SB,,,,,0,,b6efeb9774683d67
-121.9745447,36.9874597,2500,SOQUEL DR,#C11,,,,95065,,db4c1f61278beef0
-121.9751722,37.005899,158,WAUGH AVE,,,,,95065,,1d8f8cf21f735a6e
-121.9722622,36.9872076,2975,MATTISON LN,,,,,95065,,0bee8b6829fb17a1
-121.9754573,36.9665553,0,,,,,,0,,5c6d5b23e571b3ec
-121.981191,36.9922668,3393,MISSION DR,,,,,95065,,a418904293a9be5a
-121.977562,36.9612179,2615,PLACER ST,,,,,95062,,3b538da5ed21155a
-121.9821825,36.9813951,2138,BURR CT,,,,,95062,,41bb02cdb3e686ce
-121.9701443,36.9665596,3447,ROLAND DR,,,,,95062,,d12a2cfd296cba9f
-121.9664192,36.9646878,890,38TH AVE,#35,,,,95062,,b834a7990d1ba7a2
-122.0001947,36.9661483,360,ALTA LOMA LN,,,,,95062,,fef06680fba8fb65
-121.9687133,36.9897775,100,RODEO GULCH RD,#28,,,,95073,,8558ca7b7f05cd94
-121.9729292,36.9615226,692,30TH AVE,,,,,95062,,c06d0a4e286a175c
-121.9886431,36.9661822,1555,MERRILL ST,#175,,,,95062,,9f0dfb4571fe5dec
-121.9686715,36.9674167,1099,38TH AVE,#95,,,,95062,,b10675dd5626bab3
-121.9773179,36.9795996,2026,ENCINA DR,,,,,95062,,79e5056fab1c8eeb
-121.9669977,36.9705342,3811,BROMMER ST,,,,,95010,,a46c6766ab360e3c
-121.9759305,36.9995404,302,CHIRCO AVE,,,,,95065,,261294040bb5b444
-121.9760596,36.9819721,2627,MATTISON LN,#65,,,,95062,,e4ce38bf6e0b6244
-121.9928418,36.9663406,0,TWIN LAKES SB,,,,,0,,1231491e9df4e597
-121.9901624,36.9599637,250,GEOFFROY DR,,,,,95062,,1e81108938475c5a
-121.9897242,36.967074,755,14TH AVE,#801,,,,95062,,9ef70efd33a08454
-121.9801382,36.9718427,2230,IVY LN,,,,,95062,,4ec36d83928b422c
-121.9687133,36.9897775,100,RODEO GULCH RD,#40,,,,95073,,1f21c4b447a2eb80
-121.9787092,36.9684077,2340,KINSLEY ST,,,,,95062,,ed35e5d6e8c018fa
-121.9696546,36.9669646,0,,,,,,0,,40ac14f72451b34b
-121.9738015,36.9565038,150,ANCHORAGE AVE,,,,,95062,,58c46f7a8f4e081d
-121.9860746,36.9605609,112,20TH AVE,#4,,,,95062,,63f0698fd1624ba7
-121.9731246,36.9993689,3953,WINKLE AVE,,,,,95065,,a1d5e15e7c5bf9dd
-121.9986893,36.9624127,0,TWIN LAKES SB,,,,,0,,13dc9528450c61b5
-122.0276712,37.0120848,0,,,,,,0,,72962fa26a6462a8
-121.9689798,36.9718003,1470,BULB AVE,,,,,95062,,dbf3089ec3e960b4
-121.989567,36.9653117,1500,MERRILL ST,#10,,,,95062,,15ef145f42b110f8
-121.9664192,36.9646878,890,38TH AVE,#54,,,,95062,,1ff0572aa40ac41a
-122.0219127,37.0104895,62,BEULAH DR,,,,,95060,,abb02acb9fadc4a4
-121.9773072,36.9669132,2435,FELT ST,#48,,,,95062,,418c60d5bb390ec4
-121.9686715,36.9674167,1099,38TH AVE,#44,,,,95062,,0b1bcb6408c67b74
-121.9654806,36.9594488,0,,,,,,0,,b4772435f7038254
-121.9803891,36.9640889,657,24TH AVE,#45,,,,95062,,4ff54a1a8c9de9a7
-121.9901484,36.966993,755,14TH AVE,#510,,,,95062,,0f9d3408aea9702b
-121.9722162,36.991262,3301,DOVER DR,,,,,0,,8d507690b302cb51
-122.0317097,37.0056485,12,DEER PATH RD,,,,,95060,,c143dea14898e7e9
-121.9771906,36.9613552,2630,LODE ST,,,,,95062,,f5a01f0e8a47b6f1
-121.9827102,36.9704173,1926,BROMMER ST,#10,,,,95062,,2c51c27a419a9ea1
-121.9996897,36.9648027,235,6TH AVE,#A,,,,95062,,b5d684960a8631bb
-121.9804151,36.97023,2230,BROMMER ST,,,,,95062,,480e0131fde5a7c6
-121.9870276,36.9779016,1752,ESPERANZA CT,,,,,95062,,5abb17116d67e4f9
-121.9705683,36.9670006,240,VANESSA LN,,,,,95062,,d424ca0fdd57d520
-121.9996678,37.0076724,1611,BRANCIFORTE DR,#41,,,,95065,,e165b7498270cfeb
-121.9743425,36.968227,1161,30TH AVE,,,,,95062,,8c1ba66125cfce8c
-121.9712659,36.9718754,3101,DEE ST,,,,,95062,,ce9f7b3982a89906
-121.9783487,36.9905903,3070,THURBER LN,#A,,,,95065,,3aaafc2d1bc85b19
-122.0204982,36.9946237,14,CIRCLE DR,,,,,95060,,69be0d98856786a8
-121.9809865,36.9871713,2660,17TH AVE,,,,,95065,,af568cf090d0d828
-121.978694,36.9824388,2264,CHANTICLEER AVE,,,,,95062,,3e81b85835082e09
-121.9658413,36.9628917,3912,PORTOLA DR,#9,,,,95062,,f11f19ed6de9ff69
-121.997555,36.9668733,431,8TH AVE,,,,,95062,,ed6e3494e7f8a052
-121.9729282,36.9574853,232,30TH AVE,,,,,95062,,7e60a6ae581806b6
-122.0359919,37.0241964,123,PONDEROSA DR,,,,,95060,,554cb9a84da3f96d
-122.0216956,37.0130344,1324,EL RANCHO DR,,,,,95060,,6ca1c8d3840b27c2
-122.0453805,37.0096173,406,CAVERN ST,,,,,95060,,03984042dca33b54
-121.9896257,36.9671665,755,14TH AVE,#813,,,,95062,,dbafff51b9a09915
-121.9901033,36.9669483,755,14TH AVE,#507,,,,95062,,51e5550774945938
-121.9778501,36.9804795,2245,MATTISON LN,,,,,95062,,9b77aedeca67f136
-121.9760596,36.9819721,2627,MATTISON LN,#64,,,,95062,,9fa20453a11c7a88
-121.9750193,36.9919263,3400,LILLIAN WAY,,,,,95065,,424a5467e845e450
-121.9686715,36.9674167,1099,38TH AVE,#29,,,,95062,,5a7c02233e3de995
-121.974256,37.0025362,112,CORINNE AVE,,,,,95065,,b0cf37e24191a64a
-121.9768935,36.970891,2655,BROMMER ST,#4,,,,95062,,27220c4429f31321
-122.0281448,37.0004953,4,OAK RD,,,,,95060,,776ad2902cb79352
-121.9663375,36.962253,692,38TH AVE,#12,,,,95062,,fa43d88debb69b65
-121.9760596,36.9819721,2627,MATTISON LN,#11,,,,95062,,265367a880325343
-121.9889184,36.9827086,2272,7TH AVE,,,,,95062,,6a8f4467be28bef4
-121.9888907,36.9806527,2059,JOSE AVE,,,,,95062,,48cd68236ca979d1
-121.9808682,36.9645026,650,CORCORAN AVE,#35,,,,95062,,8c858faa1c6b6256
-122.0313653,37.000184,711,GRAHAM HILL RD,,,,,95060,,dd91042cd20d9214
-122.0322029,37.0017882,759,GRAHAM HILL RD,,,,,95060,,3911e33cc7cc01f2
-121.9853209,36.9662484,1775,DEL MAR CT,,,,,95062,,31c870bfddc9b3ec
-121.9987249,36.9648746,249,7TH AVE,#A,,,,95062,,2fb662995e62852d
-121.9867849,36.9776763,1731,ESPERANZA CT,,,,,95062,,f204e85b31f26d03
-121.9760596,36.9819721,2627,MATTISON LN,#33,,,,95062,,caa5f4a5dba56d46
-121.9660511,36.9638371,3911,PORTOLA DR,#202,,,,95062,,5fb6e701b8fedf8a
-121.9731727,36.9653426,925,32ND AVE,,,,,95062,,027b9363b6accf5b
-121.9616023,36.9873667,4300,SOQUEL DR,#48,,,,95073,,ea3f9369f9c908b7
-121.9768935,36.970891,2655,BROMMER ST,#20,,,,95062,,759aefd59846cf10
-121.97343,36.9770453,1933,CATALINA DR,,,,,95062,,b59ae8cd7e6a1de7
-121.9745447,36.9874597,2500,SOQUEL DR,#E1,,,,95065,,9ac69c837f677bb9
-121.9796008,36.9908939,3268,MISSION DR,#D,,,,95065,,dd0783496b227bf9
